Filename,Autor,Titulo Cartel,Tipo,Codigo,Tecnica,Dimensiones,,Año,Prioridad,en Colección,Cantidad,Pais,Director,Observaciones 
http://cinemateca/images/ICAIC_Carteles_20160627_0138.jpg,Fabián Muñoz Diaz,"Eterno sembrador, Un",Filme,FI0893,Serigrafía,51 in,76 in,1988,A,Cinemateca,1,Cuba,Octavio Cortazar,
http://cinemateca/images/ICAIC_Carteles_20160627_0140.jpg,Alejandro Fernández,XX Aniversario de la Escuela Internacional de Cine y Televisión,Aniversario,AN25,Serigrafía,51 in,76 in,2006,A,Cinemateca,5,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0141.jpg,Fabián Muñoz Diaz,Buscando a Chano Pozo,Filme,FI0475,Serigrafía,51 in,76 in,1988,A,Cinemateca,5,Cuba,Rebeca Chávez,
http://cinemateca/images/ICAIC_Carteles_20160627_0142.jpg,Fabián Muñoz Diaz,"Che, entre leyendas",Filme,FI0388,Serigrafía,51 in,76 in,1989,A,Cinemateca,3,Cuba,Rebeca Chávez,
http://cinemateca/images/ICAIC_Carteles_20160627_0144.jpg,Eduardo Herrera (E.D.D.Y.),Hacerse el sueco*,Filme,FI0940,Serigrafía,51 in,76 in,2001,A,Cinemateca,3,Cuba ,Daniel Díaz Torres,
http://cinemateca/images/ICAIC_Carteles_20160627_0145.jpg,Eduardo Herrera (E.D.D.Y.),Miel para Oshún,Filme,FI0441,Serigrafía,51 in,76 in,2001,A,Cinemateca,3,Cuba,Humberto Solás,
http://cinemateca/images/ICAIC_Carteles_20160628_1137.jpg,Néstor Coll,XIV Festival Internacional del Nuevo Cine Latinoamericano,Festivales,FE20,Off-set,48 in,70 in,1992,F,Cinemateca,2,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0147.jpg,Nelson Domínguez,"Profecías de Amanda, Las",Filme,FI0939,Serigrafía,51 in,76 in,1999,A,Cinemateca,2,Cuba ,Pastor Vega,
http://cinemateca/images/ICAIC_Carteles_20160627_0148.jpg,Yolanda Durán,Tuya para siempre,Filme,FI 1250,Serigrafía,76 in,51 in,2013,A,Cinemateca,7,Cuba,Pablo Massip,
http://cinemateca/images/ICAIC_Carteles_20160627_0149.jpg,Zaida del Rio,"Novia para David, Una",Filme,FI0375,Serigrafía,51 in,76 in,1985,A,cinemateca,4,Cuba,Orlando Rojas,
http://cinemateca/images/ICAIC_Carteles_20160627_0150.jpg,"Eduardo Marín, Manuel Marzel","Elefante y la bicicleta, El",Filme,FI0409,Serigrafía,51 in,76 in,1995,A,Cinemateca,4,Cuba,Juan Carlos Tabio,
http://cinemateca/images/ICAIC_Carteles_20160627_0151.jpg,"Eduardo Marín, Manuel Marzel",Madagascar,Filme,FI0410,Serigrafía,51 in,76 in,1995,A,Cinemateca,3,Cuba,Fernando Pérez,
http://cinemateca/images/ICAIC_Carteles_20160627_0152.jpg,Manuel Marcel,Miradas,Filme,FI0776,Serigrafía,51 in,76 in,1990,A,Cinemateca,3,Cuba,Guillermo Centeno,
http://cinemateca/images/ICAIC_Carteles_20160627_0153.jpg,Manuel Marzel,Marzel… a Spinetta,Filme,FI0411,Serigrafía,51 in,76 in,1995,A,Cinemateca,4,Cuba,Manuel Marzel,
http://cinemateca/images/ICAIC_Carteles_20160627_0154.jpg,Carlos José Núñez,"Arte del tabaco, El",Filme,FI0418,Serigrafía,51 in,76 in,1999,A,Cinemateca,8,Cuba,Tomás Gutiérrez Alea,
http://cinemateca/images/ICAIC_Carteles_20160627_0155.jpg,Carlos José Núñez,Clandestinos,Filme,FI0417,Serigrafía,51 in,76 in,1999,A,Cinemateca,8,Cuba,Fernado Pérez,
http://cinemateca/images/ICAIC_Carteles_20160627_0156.jpg,NUDO,A Norman McLaren,Filme,FI0396,Serigrafía,51 in,76 in,1991,A,Cinemateca,1 (Mal estado),Cuba,Manuel Marzel,
http://cinemateca/images/ICAIC_Carteles_20160627_0157.jpg,NUDO,4ta. Muestra de Cine y Video de la A.H.S.,Muestras,MU 08,Serigrafía,51 in,76 in,1990,A,Cinemateca,6,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0158.jpg,Rafael Morante Boyerizo,Vidas paralelas,Filme,FI0465,Serigrafía,51 in,76 in,1993,A,Cinemateca,4,Cuba,Pastor Vega,
http://cinemateca/images/ICAIC_Carteles_20160627_0160.jpg,Rafael Morante,Cinemateca de Cuba. Cine de arte ICAIC,Otros,OT01,Serigrafía,53 in,81 in,1961,A,Cinemateca,2,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0161.jpg,Giselle Monzón,"Historia en blanco y negro, Una",Filme,FI1175,Serigrafía,51 in,76 in,2009,A,Cinemateca,5,Cuba,Gloria Arguelles,
http://cinemateca/images/ICAIC_Carteles_20160627_0162.jpg,Paris Volta,Muestra homenaje a: Eduardo Muñoz Bachs,Exposiciones,EX03,Serigrafía,51 in,76 in,2002,A,Cinemateca,5,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0163.jpg,Paris Volta,Perfecto amor equivocado,Filme,,Serigrafía,51 in,76 in,2003,A,Cinemateca,3,Cuba,GerardoChijona,
http://cinemateca/images/ICAIC_Carteles_20160627_0165.jpg,Emeria Verde,Semana de cine cubano en Francia,Semana,SE19,Serigrafía,51 in,76 in,1986,A,Cinemateca,2,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0166.jpg,Emeria Verde,Retrospectiva de Santiago Alvarez,Retrospectivas,RE07,Serigrafía,51 in,76 in,1986,A,Cinemateca,2,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0167.jpg,Juan Carlos Viera,Breton es un bebé,Filme,FI 1222 B,Serigrafía,51 in,76 in,2008,A,Cinemateca,30,Cuba,Arturo Sotto,
http://cinemateca/images/ICAIC_Carteles_20160627_0169.jpg,Luis Vega de Castro,Versos sencillos,Filme,FI0232,Serigrafía,51 in,76 in,1973,A,Cinemateca,5,Cuba,Enrique Pineda Barnet,
http://cinemateca/images/ICAIC_Carteles_20160627_0170.jpg,Adriana Toural,Volveré y seré millones,Filme,FI1061,Serigrafía,51 in,76 in,2008,A,Cinemateca,20,Cuba,Jorge Fuentes,
http://cinemateca/images/ICAIC_Carteles_20160627_0171.jpg,Osmany Torres,"Noche de los inocentes, La",Filme,FI0464,Serigrafía,51 in,76 in,2007,,Cinemateca,9,Cuba,Arturo Sotto,
http://cinemateca/images/ICAIC_Carteles_20160627_0172.jpg,Osmany Torres,Parque de Palatino.El,Filme,FI0420,Serigrafía,76 in,51 in,1999,A,Cinemateca,11,Cuba,Enrique Diaz Quesada,
http://cinemateca/images/ICAIC_Carteles_20160627_0173.jpg,Osmany Torres,Memorias del subdesarrollo,Filme,FI0429,Serigrafía,51 in,76 in,1999,A,Cinemateca,4,Cuba,Tomás Gutiérrez Alea,
http://cinemateca/images/ICAIC_Carteles_20160627_0174.jpg,Giselle Monzón,"Soga, La",Filme,FI1196,Serigrafía,51 in,76 in,2009,A,Cinemateca,1,Estados Unidos,Alfred Hitchcock,
http://cinemateca/images/ICAIC_Carteles_20160627_0175.jpg,Osmany Torres,Homenaje Noticiero ICAIC Latinoamericano 1960 - 1990,Homenaje,HO04,Serigrafía,51 in,76 in,2006,A,Cinemateca,10,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0176.jpg,Fidel Alejandro,City Lights,Filme,FI1197,Serigrafía,51 in,76 in,2009,A,Cinemateca,1,Estados Unidos,Charles Chaplin,
http://cinemateca/images/ICAIC_Carteles_20160627_0177.jpg,José Menéndez,Doce hombres en pugna,Filme,FI1198,Serigrafía,51 in,76 in,2009,A,Cinemateca,1,Estados Unidos,Sydney Lumet,
http://cinemateca/images/ICAIC_Carteles_20160627_0178.jpg,Arnulto Espinosa,"Lista de Schindler, La",Filme,FI1199,Serigrafía,51 in,76 in,2009,A,Cinemateca,1,Estados Unidos,Steven Spielberg,
http://cinemateca/images/ICAIC_Carteles_20160627_0179.jpg,Michele Miyares Hollands,"Perro andaluz, El",Filme,FI1200,Serigrafía,51 in,76 in,2009,,Cinemateca,1,España,Luis Buñuel,
http://cinemateca/images/ICAIC_Carteles_20160627_0180.jpg,Raúl Valdés (Raupa),"Resplandor, El",Filme,FI1201,Serigrafía,51 in,76 in,2009,A,Cinemateca,1,Estados Unidos,Stanley Kubrick,
http://cinemateca/images/ICAIC_Carteles_20160627_0181.jpg,Claudio Sotolongo,"Hombre de la cámara, El",Filme,FI1202,Serigrafía,51 in,76 in,2009,A,Cinemateca,1,URSS,Dziga Vertov,
http://cinemateca/images/ICAIC_Carteles_20160627_0182.jpg,Arnulfo Espinosa,Memorias del subdesarrollo,Filme,FI1203,Serigrafía,51 in,76 in,2009,A,Cinemateca,1,Cuba,Tomás Gutiérrez Alea,
http://cinemateca/images/ICAIC_Carteles_20160627_0183.jpg,Desconocido,Entre ciclones,Filme,FI0954,Serigrafía,51 in,76 in,2003,A,Cinemateca,3,Cuba,Enrique Colina,
http://cinemateca/images/ICAIC_Carteles_20160627_0184.jpg,Eduardo Muñoz Bachs,Mamá se va a la guerra,Filme,FI0455,Serigrafía,51 in,76 in,1985,A,Cinemateca,1,Cuba,Guillermo Centeno,
http://cinemateca/images/ICAIC_Carteles_20160627_0185.jpg,Mario Rivas,Claudia y Alejandro,,,Serigrafía,51 in,76 in,2011,A,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0186.jpg,Lamothe,"3er, Foro Internacional de la niñez y su universo audiovisual",,,Serigrafía,76 in,51 in,2009,A,Cinemateca ,2,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0187.jpg,Alexander Rodríguezl,"Camino de las gaviotas, El de las gaviotas",,,Serigrafía,51 in,76 in,2011,A,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0188.jpg,jorge Méndez,Juntos llegamos más lejos,,,Serigrafía,76 in,51 in,2014,A,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0189.jpg,Eduardo Muñoz Bachs,Sueño Tangos,Filme,FI0467,Serigrafía,51 in,76 in,1992,A,Cinemateca,6,Cuba,Guillermo Centeno,
http://cinemateca/images/ICAIC_Carteles_20160627_0190.jpg,Eduardo Muñoz Bachs,Deporte nacional. El,Filme,FI1038,Serigrafía,51 in,76 in,1982,A,Cinemateca,3,Cuba,mario rivas,
http://cinemateca/images/ICAIC_Carteles_20160627_0191.jpg,Arnulfo Espinosa,29 Festival Internacional del Nuevo Cine Latinoamericano,Festivales,FE49,Serigrafía,51 in,76 in,2007,A,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0192.jpg,Arnulfo Espinosa,29 Festival Internacional del Nuevo Cine Latinoamericano (Coral),,,Serigrafía,76 in,76 in,2007,A,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0193.jpg,Eduardo Muñoz Bachs,"Machete, El",Filme,FI1036,Serigrafía,51 in,76 in,1975,A,Cinemateca,2,Cuba,Juan Padrón,
http://cinemateca/images/ICAIC_Carteles_20160627_0194.jpg,Patricio Herrera Vega,Exposición Homenaje a Charles Chaplin,,EX 14,Serigrafía,76 in,51 in,2015,A,Cinemateca,5,Cuba,,
http://cinemateca/images/ICAIC_Carteles_20160627_0195.jpg,Michele Miyares Hollands,Festival Chaplin en La Habana,Festival,FE 83,Serigrafía,76 in,51 in,2015,A,Cinemateca,5,Cuba,,
http://cinemateca/images/ICAIC_Carteles_20160627_0196.jpg,Yaimel López,Homenaje a Charles Chaplin,Homenaje,HO 25,Serigrafía,76 in,51 in,2015,A,Cinemateca,5,Cuba,,
http://cinemateca/images/ICAIC_Carteles_20160627_0198.jpg,Pepe Menéndez,Charles Chaplin Homenaje ,Homenaje,HO 27,Serigrafía,76 in,51 in,2015,,Cinemateca,5,Cuba,,
http://cinemateca/images/ICAIC_Carteles_20160627_0199.jpg,Claudio Sotolongo,Homenaje a Charles Chaplin,Homenaje,HO 17,Serigrafía,76 in,51 in,2015,A,Cinemateca,5,Cuba,,
http://cinemateca/images/ICAIC_Carteles_20160627_0200.jpg,Roberto Chávez,Homenaje a Charles Chaplin,Homenaje,Ho 19,Serigrafía,76 in,51 in,2015,A,Cinemateca,5,Cuba,,
http://cinemateca/images/ICAIC_Carteles_20160627_0201.jpg,Claudio Sotolongo,Homenaje a Charles Chaplin,Homenaje,HO 18,Serigrafía,76 in,51 in,2015,A,Cinemateca,5,Cuba,,
http://cinemateca/images/ICAIC_Carteles_20160627_0202.jpg,Nelson Ponce,Homenaje a Charles Chaplin,Homenaje,HO 24,Serigrafía,76 in,51 in,2015,A,Cinemateca,5,Cuba,,
http://cinemateca/images/ICAIC_Carteles_20160627_0203.jpg,Marla Cruz,Homenaje a Charles Chaplin,Homenaje,HO 30,Serigrafía,76 in,51 in,2015,A,Cinemateca,5,Cuba,,
http://cinemateca/images/ICAIC_Carteles_20160627_0206.jpg,Idania del Río,Homenaje a Charles Chaplin,Homenaje,HO 35,Serigrafía,76 in,51 in,2015,A,Cinemateca,5,Cuba,,
http://cinemateca/images/ICAIC_Carteles_20160627_0208.jpg,Y/M,30 festival Internacional del Nuevo Cine Latinoamericano,,,Serigrafía,76 in,51 in,2008,A,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0209.jpg,Y/M,31 festival Internacional del Nuevo Cine Latinoamericano,,,Serigrafía,76 in,51 in,2009,A,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0210.jpg,Yaimel López,Gira,Filme,FI1238,Serigrafía,51 in,76 in,2012,A,Cinemateca,5,Cuba,Ernesto Sánchez,
http://cinemateca/images/ICAIC_Carteles_20160627_0211.jpg,Yoana Yelín,"De mi alma, recuerdos",Filme,FI0581,Serigrafía,51 in,76 in,2003,A,Cinemateca,8,Cuba,Pavel Giroud - Lester Hamlet - Esteban Insausti,
http://cinemateca/images/ICAIC_Carteles_20160627_0212.jpg,Paris Volta,Aunque estés lejos,Filme,FI0448,Serigrafía,51 in,76 in,2003,A,Cinemateca,3,Cuba - España - Francia,Juan Carlos Tabío,
http://cinemateca/images/ICAIC_Carteles_20160627_0213.jpg,Claudio Sotolongo,Poética Gráfica Insular,Filme,FI0636,Serigrafía,51 in,76 in,2007,A,Cinemateca,10,Cuba,Rolando Almirante,
http://cinemateca/images/ICAIC_Carteles_20160627_0214.jpg,Claudio Sotolongo,Semana de cine alemán,Semana,SE17,Serigrafía,51 in,76 in,2008,A,Cinemateca,6,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0215.jpg,Claudio Sotolongo,40 Aniversario. La primera carga al machette,Aniversario,AN48,Serigrafía,51 in,76 in,2009,A,Cinemateca,8,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0216.jpg,Claudio Sotolongo,"Siete contra Tebas, Los",Filme,FI1184,Serigrafía,51 in,76 in,2008,A,Cinemateca,14,Cuba,Enrique Álvarez,
http://cinemateca/images/ICAIC_Carteles_20160627_0217.jpg,Claudio Sotolongo,Son para un sonero,Filme,FI1060,Serigrafía,51 in,76 in,2007,A,Cinemateca,28,Cuba,Lourdes de los Santos,
http://cinemateca/images/ICAIC_Carteles_20160627_0218.jpg,Claudio Sotolongo,5to. Festival de cine en las montañas,Festivales,FE58,Serigrafía,51 in,76 in,2009,A,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0220.jpg,Claudio Sotolongo,100 Comedias,Ciclo,CI24,Serigrafía,51 in,76 in,2010,A,Cinemateca,6,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0221.jpg,Nelson Ponce,"Naranja mecánica, La",Filme,FI1204,Serigrafía,51 in,76 in,2009,A,Cinemateca,1,Ingalterra,Stanley Kubrick,
http://cinemateca/images/ICAIC_Carteles_20160627_0222.jpg,Roberto Chávez,Homenaje a Charles Chaplin,Homenaje,HO 20,Serigrafía,76 in,51 in,2015,A,Cinemateca,5,Cuba,,
http://cinemateca/images/ICAIC_Carteles_20160627_0223.jpg,Edel Rodríguez Molano (Mola),Trono de sangre,Filme,FI1186,Serigrafía,51 in,76 in,2009,A,Cienamteca,3,Japón,Akira Kurosawa,
http://cinemateca/images/ICAIC_Carteles_20160627_0224.jpg,Roberto Ramos,Rebelde sin causa,Filme,FI1187,Serigrafía,51 in,76 in,2009,A,,,Estados Unidos,Nicholas Ray,
http://cinemateca/images/ICAIC_Carteles_20160627_0225.jpg,Adrián García,Persona,Filme,FI1188,Serigrafía,51 in,76 in,2009,A,,,Suecia,Ingmar Bergman,
http://cinemateca/images/ICAIC_Carteles_20160627_0226.jpg,Jorge Méndez,"Siete samurais, Los",Filme,FI1189,Serigrafía,51 in,76 in,2009,A,,,Japón,Akira Kurosawa,
http://cinemateca/images/ICAIC_Carteles_20160627_0227.jpg,Raúl Valdés (Raupa),"Silencio de los corderos, El",Filme,FI1190,Serigrafía,51 in,76 in,2009,A,,,Estados Unidos,Jonathan Demme,
http://cinemateca/images/ICAIC_Carteles_20160627_0228.jpg,Roberto Ramos,Rocco y sus hermanos,Filme,FI1191,Serigrafía,51 in,76 in,2009,A,,,Italia,Luchino Visonti,
http://cinemateca/images/ICAIC_Carteles_20160627_0229.jpg,Carlos Suárez Muría,"Naranja mecánica, La",Filme,FI1192,Serigrafía,51 in,76 in,2009,A,Cinemateca,1,Inglaterra,Stanley Kubrick,
http://cinemateca/images/ICAIC_Carteles_20160627_0230.jpg,Lisandro Trepeu,Schindler’s list,Filme,FI1193,Serigrafía,51 in,76 in,2009,A,,,Estados Unidos,Steven Spielberg,
http://cinemateca/images/ICAIC_Carteles_20160627_0231.jpg,Giselle Monzón,Ladrones de bicicletas,Filme,FI1195,Serigrafía,51 in,76 in,2009,A,Cinemateca,1,Italia,Vittorio De Sica,
http://cinemateca/images/ICAIC_Carteles_20160627_0232.jpg,Lisandro Trepeu,Singing in the rain,Filme,FI1194,Serigrafía,51 in,76 in,2009,A,,,Estados Unidos,"Stanley Donne,n Gene Kelly",
http://cinemateca/images/ICAIC_Carteles_20160627_0233.jpg,Eduardo Muñoz Bachs,"Pájaros tirándole a la escopeta, Los",Filme,FI0368,Serigrafía,51 in,76 in,1984,A,Cinemateca,1,Cuba,Rolando Díaz,
http://cinemateca/images/ICAIC_Carteles_20160627_0234.jpg,Eduardo Muñoz Bachs,Niños encontrados en Argentina,Filme,FI0456,Serigrafía,53 in,79 in,1989,A,,,Cuba,Estela Bravo,
http://cinemateca/images/ICAIC_Carteles_20160627_0235.jpg,Eduardo Muñoz Bachs,Filminutos,Filme,FI0360,Serigrafía,51 in,76 in,1983,A,Cinemateca,3,Cuba,Juan Padrón,
http://cinemateca/images/ICAIC_Carteles_20160627_0236.jpg,Eduardo Muñoz Bachs,Hasta la reina Isabel baila el danzón,Filme,FI0402,Serigrafía,51 in,76 in,1992,A,Cinemateca,1,Cuba,Luis Felipe Bernaza,
http://cinemateca/images/ICAIC_Carteles_20160627_0237.jpg,Eduardo Muñoz Bachs,Semana de cine cubano en Brasil,Semana,SE24,Serigrafía,51 in,76 in,1986,A,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0238.jpg,Eduardo Muñoz Bachs,Papeles secundarios,Filme,FI0391,Serigrafía,51 in,76 in,1989,A,Cinemateca,4,Cuba,Orlando Rojas,
http://cinemateca/images/ICAIC_Carteles_20160627_0239.jpg,Eduardo Muñoz Bachs,Se permuta,Filme,FI0369,Serigrafía,51 in,76 in,1984,A,Cinemateca,1,Cuba,Juan Carlos Tabio,
http://cinemateca/images/ICAIC_Carteles_20160627_0240.jpg,Eduardo Muñoz Bachs,Por primera vez,Filme,FI0115,Serigrafía,51 in,76 in,1968,A,Cinemateca,8(4estadr y 3 pequeños),Cuba,Octavio Cortazar,
http://cinemateca/images/ICAIC_Carteles_20160627_0241.jpg,Eduardo Muñoz Bachs,Gallego,Filme,FI0385,Serigrafía,51 in,76 in,1988,A,Cinemateca,1,Cuba,Manuel Octavio Gómez,
http://cinemateca/images/ICAIC_Carteles_20160627_0243.jpg,Eduardo Muñoz Bachs,"Vida es silbar, La",Filme,FI0425,Serigrafía,51 in,76 in,1999,A,Cinemateca,5,Cuba,Fernando Pérez,
http://cinemateca/images/ICAIC_Carteles_20160627_0244.jpg,Eduardo Muñoz Bachs,Vecinos,Filme,FI0505,Serigrafía,51 in,76 in,1985,A,Cinemateca,2,Cuba,Enrique Colina,
http://cinemateca/images/ICAIC_Carteles_20160627_0245.jpg,Eduardo Muñoz Bachs,Tres en un sofá,Filme,FI0680,Serigrafía,51 in,76 in,1974,A,Cinemateca,4,Estados Unidos,Jerry Lewis,
http://cinemateca/images/ICAIC_Carteles_20160627_0246.jpg,Eduardo Muñoz Bachs,Vals de la Habana Vieja,Filme,FI0836,Serigrafía,51 in,76 in,1989,A,Cinemateca,3,Cuba,Luis Felipe Bernaza,
http://cinemateca/images/ICAIC_Carteles_20160627_0247.jpg,Eduardo Muñoz Bachs,Vampiros en La Habana,Filme,FI0376,Serigrafía,51 in,76 in,1985,A,Cinemateca,4,Cuba ,Juan Padrón,
http://cinemateca/images/ICAIC_Carteles_20160627_0248.jpg,Eduardo Muñoz Bachs,Sucedió en la Ciénaga,Filme,FI0928,Serigrafía,51 in,76 in,1977,A,Cinemateca,2,Cuba,Hernán Henríquez,
http://cinemateca/images/ICAIC_Carteles_20160627_0249.jpg,Eduardo Muñoz Bachs,Sueño tropical,Filme,FI0502,Serigrafía,51 in,76 in,1992,A,Cinemateca,6,Cuba,Miguel Torres,
http://cinemateca/images/ICAIC_Carteles_20160627_0250.jpg,Eduardo Muñoz Bachs,Sobre un primer combate,Filme,FI1045,Serigrafía,51 in,76 in,1972,A,Cinemateca,1,Cuba,Octavio Cortázar,
http://cinemateca/images/ICAIC_Carteles_20160627_0251.jpg,Eduardo Muñoz Bachs,Siempre puede evitarse,Filme,FI0345,Serigrafía,51 in,76 in,1979,A,Cinemateca,3,Cuba,Santiago Alvarez,
http://cinemateca/images/ICAIC_Carteles_20160627_0252.jpg,Eduardo Muñoz Bachs,Segunda semana de cine húngaro,Semana,SE03,Serigrafía,51 in,76 in,1966,A,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0253.jpg,Eduardo Muñoz Bachs,Semana de cine cubano en Venezuela,Semana,SE35,Serigrafía,51 in,76 in,1982,A,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0254.jpg,Eduardo Muñoz Bachs,"Salación, La*",Filme,FI0914,Serigrafía,51 in,76 in,1966,A,Cinemateca,2,Cuba,Manuel Octavio Gómez,
http://cinemateca/images/ICAIC_Carteles_20160627_0256.jpg,Eduardo Muñoz Bachs,Semana de cine cubano en México,Semana,SE15,Serigrafía,51 in,76 in,1984,A,Cinemateca,2,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0257.jpg,Eduardo Muñoz Bachs,Retrospectiva de Andrzej Wajda,Retrospectivas,RE04,Serigrafía,51 in,76 in,1980,A,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0258.jpg,Eduardo Muñoz Bachs,Reina y Rey,Filme,FI0500,Serigrafía,51 in,76 in,1994,A,Cinemateca,1,Cuba,Julio García Espinosa,
http://cinemateca/images/ICAIC_Carteles_20160627_0259.jpg,Eduardo Muñoz Bachs,Posición 1,Filme,FI0760,Serigrafía,51 in,76 in,1967,A,Cinemateca,2,Cuba,Rogelio París,
http://cinemateca/images/ICAIC_Carteles_20160627_0260.jpg,Eduardo Muñoz Bachs,Plaff o demasiado miedo a la vida,Filme,FI0392,Serigrafía,51 in,76 in,1989,A,Cinemateca,5,Cuba,Juan Carlos Tabio,
http://cinemateca/images/ICAIC_Carteles_20160627_0261.jpg,Eduardo Muñoz Bachs,Pedro cero por ciento,Filme,FI0355,Serigrafía,51 in,76 in,1982,A,Cinemateca,4,Cuba ,Luis Felipe Bernaza,
http://cinemateca/images/ICAIC_Carteles_20160627_0262.jpg,Eduardo Muñoz Bachs,Palacio de Bellas Artes y la Cinemateca de Cuba °,,,Serigrafía,76 in,51 in,1987,A,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0263.jpg,Eduardo Muñoz Bachs,Nacer en Leningrado,Filme,FI0670,Serigrafía,51 in,76 in,1978,A,Cinemateca,1,Cuba,Humberto Solás,
http://cinemateca/images/ICAIC_Carteles_20160627_0264.jpg,Eduardo Muñoz Bachs,N' Vula,Filme,FI0909,Serigrafía,51 in,76 in,1982,A,Cinemateca,1,Cuba,Juan Padrón,
http://cinemateca/images/ICAIC_Carteles_20160627_0265.jpg,Eduardo Muñoz Bachs,Mujer ante el espejo*,Filme,FI0926,Serigrafía,51 in,76 in,1983,A,Cinemateca,1,Cuba,Marisol Trujillo,
http://cinemateca/images/ICAIC_Carteles_20160627_0266.jpg,Eduardo Muñoz Bachs,Mercedes Sosa,Filme,FI0454,Serigrafía,51 in,76 in,1975,A,Cinemateca,2,Cuba,Rogelio París,
http://cinemateca/images/ICAIC_Carteles_20160627_0267.jpg,Eduardo Muñoz Bachs,Manuela,Filme,FI0095,Serigrafía,51 in,76 in,1966,A,Cinemateca,3,Cuba ,Humberto Solás,
http://cinemateca/images/ICAIC_Carteles_20160627_0268.jpg,Eduardo Muñoz Bachs,"Manos, Las",Filme,FI0309,Serigrafía,51 in,76 in,1976,A,Cinemateca,1,Cuba ,Juan Padrón,
http://cinemateca/images/ICAIC_Carteles_20160627_0269.jpg,Eduardo Muñoz Bachs,ICAIC 16,Aniversario,AN08,Serigrafía,51 in,76 in,1975,A,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0270.jpg,Eduardo Muñoz Bachs,Huracanes,Filme,FI1047,Serigrafía,51 in,76 in,1973,A,Cinemateca,5,Cuba,Hernán Henríquez,
http://cinemateca/images/ICAIC_Carteles_20160627_0271.jpg,Eduardo Muñoz Bachs,FNCL Fundación del Nuevo Cine Latinoamericano,Otros,OT10,Serigrafía,51 in,76 in,1987,A,Cinemateca,6,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0273.jpg,Eduardo Muñoz Bachs,"Cuentos del enano Bimbo, Los",Filme,FI1033,Serigrafía,51 in,76 in,1972,D,,,?,?,
http://cinemateca/images/ICAIC_Carteles_20160627_0274.jpg,Eduardo Muñoz Bachs,"Hombre de éxito, Un",Filme,FI0382,Serigrafía,51 in,76 in,1987,A,Cinemateca,2,Cuba,Humberto Solás,
http://cinemateca/images/ICAIC_Carteles_20160627_0275.jpg,Maikel Mirabal,7mo Festival Internacional de Documentales Santiago Álvarez in memoriam,Festivales,,,50 in,76 in,2006,,,,,,
